Province/State,Country/Region,Confirmed,Deaths,Recovered
"Pendleton, West Virginia, US",US,2,0,0
"Pennington, South Dakota, US",US,9,1,0
"Penobscot, Maine, US",US,43,0,0
"Peoria, Illinois, US",US,37,2,0
"Pepin, Wisconsin, US",US,0,0,0
"Perquimans, North Carolina, US",US,8,0,0
"Perry, Alabama, US",US,9,0,0
"Perry, Arkansas, US",US,3,0,0
"Perry, Illinois, US",US,1,0,0
"Perry, Indiana, US",US,5,0,0
"Perry, Kentucky, US",US,4,0,0
"Perry, Mississippi, US",US,21,1,0
"Perry, Missouri, US",US,41,0,0
"Perry, Ohio, US",US,9,0,0
"Perry, Pennsylvania, US",US,19,1,0
"Perry, Tennessee, US",US,6,0,0
"Person, North Carolina, US",US,16,0,0
"Petersburg, Alaska, US",US,3,0,0
"Petersburg, Virginia, US",US,21,0,0
"Pettis, Missouri, US",US,13,0,0
"Phelps, Missouri, US",US,1,0,0
"Phelps, Nebraska, US",US,1,0,0
"Philadelphia, Pennsylvania, US",US,8849,365,0
"Phillips, Arkansas, US",US,3,1,0
"Phillips, Colorado, US",US,5,0,0
"Phillips, Kansas, US",US,1,0,0
"Piatt, Illinois, US",US,7,0,0
"Pickaway, Ohio, US",US,473,4,0
"Pickens, Alabama, US",US,38,0,0
"Pickens, Georgia, US",US,16,2,0
"Pickens, South Carolina, US",US,39,0,0
"Pierce, Georgia, US",US,49,2,0
"Pierce, Nebraska, US",US,1,0,0
"Pierce, North Dakota, US",US,2,0,0
"Pierce, Washington, US",US,1111,32,0
"Pierce, Wisconsin, US",US,7,0,0
"Pike, Alabama, US",US,37,0,0
"Pike, Arkansas, US",US,2,0,0
"Pike, Georgia, US",US,31,1,0
"Pike, Illinois, US",US,1,0,0
"Pike, Indiana, US",US,1,0,0
"Pike, Kentucky, US",US,5,1,0
"Pike, Mississippi, US",US,102,2,0
"Pike, Missouri, US",US,6,0,0
"Pike, Ohio, US",US,1,0,0
"Pike, Pennsylvania, US",US,293,8,0
"Pima, Arizona, US",US,857,56,0
"Pinal, Arizona, US",US,240,7,0
"Pine, Minnesota, US",US,10,0,0
"Pinellas, Florida, US",US,576,16,0
"Pipestone, Minnesota, US",US,2,0,0
"Piscataquis, Maine, US",US,1,0,0
"Pitkin, Colorado, US",US,55,2,0
"Pitt, North Carolina, US",US,92,1,0
"Pittsburg, Oklahoma, US",US,16,1,0
"Pittsylvania, Virginia, US",US,6,0,0
"Placer, California, US",US,124,8,0
"Plaquemines, Louisiana, US",US,146,11,0
"Platte, Missouri, US",US,27,0,0
"Platte, Nebraska, US",US,7,0,0
"Platte, Wyoming, US",US,0,0,0
"Pleasants, West Virginia, US",US,1,0,0
"Plumas, California, US",US,4,0,0
"Plymouth, Iowa, US",US,8,0,0
"Plymouth, Massachusetts, US",US,2701,131,0
"Poinsett, Arkansas, US",US,10,0,0
"Pointe Coupee, Louisiana, US",US,63,6,0
"Polk, Arkansas, US",US,7,0,0
"Polk, Florida, US",US,314,12,0
"Polk, Georgia, US",US,30,0,0
"Polk, Iowa, US",US,320,13,0
"Polk, Minnesota, US",US,3,0,0
"Polk, Missouri, US",US,1,0,0
"Polk, Nebraska, US",US,5,0,0
"Polk, North Carolina, US",US,10,0,0
"Polk, Oregon, US",US,31,1,0
"Polk, Tennessee, US",US,5,0,0
"Polk, Texas, US",US,14,0,0
"Polk, Wisconsin, US",US,4,0,0
"Pondera, Montana, US",US,2,0,0
"Pontotoc, Mississippi, US",US,16,2,0
"Pontotoc, Oklahoma, US",US,9,1,0
"Pope, Arkansas, US",US,35,0,0
"Poquoson, Virginia, US",US,6,0,0
"Portage, Ohio, US",US,152,24,0
"Portage, Wisconsin, US",US,4,0,0
"Porter, Indiana, US",US,172,3,0
"Portsmouth, Virginia, US",US,61,4,0
"Posey, Indiana, US",US,7,0,0
"Pottawatomie, Kansas, US",US,6,0,0
"Pottawatomie, Oklahoma, US",US,32,4,0
"Pottawattamie, Iowa, US",US,17,1,0
"Potter, Pennsylvania, US",US,4,0,0
"Potter, Texas, US",US,128,2,0
"Powell, Kentucky, US",US,1,0,0
"Power, Idaho, US",US,2,0,0
"Poweshiek, Iowa, US",US,9,1,0
"Powhatan, Virginia, US",US,9,0,0
"Prairie, Arkansas, US",US,2,0,0
"Pratt, Kansas, US",US,1,0,0
"Preble, Ohio, US",US,20,1,0
"Prentiss, Mississippi, US",US,19,0,0
"Presque Isle, Michigan, US",US,2,0,0
"Preston, West Virginia, US",US,10,0,0
"Price, Wisconsin, US",US,1,0,0
"Prince Edward, Virginia, US",US,17,0,0
"Prince George, Virginia, US",US,28,0,0
"Prince George's, Maryland, US",US,3240,105,0
"Prince William, Virginia, US",US,741,1,0
"Prince of Wales-Hyder, Alaska, US",US,2,0,0
"Providence, Rhode Island, US",US,3011,3,0
"Prowers, Colorado, US",US,1,0,0
"Pueblo, Colorado, US",US,81,6,0
"Pulaski, Arkansas, US",US,365,12,0
"Pulaski, Georgia, US",US,15,1,0
"Pulaski, Illinois, US",US,9,0,0
"Pulaski, Indiana, US",US,1,0,0
"Pulaski, Kentucky, US",US,33,2,0
"Pulaski, Missouri, US",US,30,1,0
"Pulaski, Virginia, US",US,8,0,0
"Putnam, Florida, US",US,55,1,0
"Putnam, Georgia, US",US,20,1,0
"Putnam, Indiana, US",US,47,4,0
"Putnam, New York, US",US,771,7,0
"Putnam, Ohio, US",US,18,0,0
"Putnam, Tennessee, US",US,93,2,0
"Putnam, West Virginia, US",US,14,0,0
"Quay, New Mexico, US",US,2,0,0
"Queen Anne's, Maryland, US",US,23,2,0
"Quitman, Georgia, US",US,2,1,0
"Quitman, Mississippi, US",US,13,0,0
"Rabun, Georgia, US",US,7,0,0
"Racine, Wisconsin, US",US,159,9,0
"Radford, Virginia, US",US,1,0,0
"Rains, Texas, US",US,2,0,0
"Raleigh, West Virginia, US",US,7,0,0
"Ralls, Missouri, US",US,1,0,0
"Ramsey, Minnesota, US",US,187,9,0
"Ramsey, North Dakota, US",US,3,0,0
"Randall, Texas, US",US,100,3,0
"Randolph, Alabama, US",US,50,3,0
"Randolph, Arkansas, US",US,11,0,0
"Randolph, Georgia, US",US,128,13,0
"Randolph, Illinois, US",US,56,1,0
"Randolph, Indiana, US",US,11,1,0
"Randolph, Missouri, US",US,8,0,0
"Randolph, North Carolina, US",US,72,2,0
"Randolph, West Virginia, US",US,4,0,0
"Rankin, Mississippi, US",US,131,2,0
"Rapides, Louisiana, US",US,203,7,0
"Rappahannock, Virginia, US",US,1,0,0
"Ravalli, Montana, US",US,5,0,0
"Ray, Missouri, US",US,7,0,0
"Red Lake, Minnesota, US",US,1,0,0
"Red River, Louisiana, US",US,17,3,0
"Red River, Texas, US",US,1,0,0
"Red Willow, Nebraska, US",US,1,0,0
"Redwood, Minnesota, US",US,1,0,0
"Reeves, Texas, US",US,2,0,0
"Reno, Kansas, US",US,14,0,0
"Rensselaer, New York, US",US,180,6,0
"Renville, Minnesota, US",US,3,0,0
"Republic, Kansas, US",US,4,0,0
"Reynolds, Missouri, US",US,2,0,0
"Rhea, Tennessee, US",US,2,0,0
"Rice, Minnesota, US",US,7,1,0
"Richland, Illinois, US",US,2,0,0
"Richland, Louisiana, US",US,33,0,0
"Richland, Montana, US",US,3,0,0
"Richland, North Dakota, US",US,5,0,0
"Richland, Ohio, US",US,64,1,0
"Richland, South Carolina, US",US,638,14,0
"Richland, Wisconsin, US",US,7,1,0
"Richmond, Georgia, US",US,254,10,0
"Richmond, North Carolina, US",US,17,2,0
"Richmond, Virginia, US",US,9,0,0
"Richmond City, Virginia, US",US,221,10,0
"Riley, Kansas, US",US,27,0,0
"Rio Arriba, New Mexico, US",US,10,0,0
"Rio Blanco, Colorado, US",US,1,0,0
"Rio Grande, Colorado, US",US,7,0,0
"Ripley, Indiana, US",US,79,3,0
"Ripley, Missouri, US",US,4,0,0
"Riverside, California, US",US,2563,75,0
"Roane, Tennessee, US",US,8,0,0
"Roane, West Virginia, US",US,3,0,0
"Roanoke, Virginia, US",US,22,0,0
"Roanoke City, Virginia, US",US,24,0,0
"Roberts, South Dakota, US",US,4,0,0
"Roberts, Texas, US",US,2,0,0
"Robertson, Tennessee, US",US,113,0,0
"Robertson, Texas, US",US,2,0,0
"Robeson, North Carolina, US",US,23,2,0
"Rock, Minnesota, US",US,3,0,0
"Rock, Wisconsin, US",US,70,4,0
"Rock Island, Illinois, US",US,184,4,0
"Rockbridge, Virginia, US",US,5,0,0
"Rockcastle, Kentucky, US",US,11,0,0
"Rockdale, Georgia, US",US,122,6,0
"Rockingham, New Hampshire, US",US,478,1,0
"Rockingham, North Carolina, US",US,16,2,0
"Rockingham, Virginia, US",US,100,0,0
"Rockland, New York, US",US,9030,334,0
"Rockwall, Texas, US",US,41,0,0
"Rogers, Oklahoma, US",US,36,2,0
"Rolette, North Dakota, US",US,1,0,0
"Rooks, Kansas, US",US,4,0,0
"Roosevelt, Montana, US",US,6,0,0
"Roosevelt, New Mexico, US",US,1,0,0
"Roscommon, Michigan, US",US,10,0,0
"Roseau, Minnesota, US",US,1,0,0
"Ross, Ohio, US",US,36,0,0
"Routt, Colorado, US",US,47,2,0
"Rowan, Kentucky, US",US,1,0,0
"Rowan, North Carolina, US",US,236,12,0
"Rush, Indiana, US",US,18,1,0
"Rusk, Texas, US",US,27,1,0
"Rusk, Wisconsin, US",US,4,0,0
"Russell, Alabama, US",US,43,0,0
"Russell, Kentucky, US",US,13,2,0
"Russell, Virginia, US",US,2,0,0
"Rutherford, North Carolina, US",US,71,4,0
"Rutherford, Tennessee, US",US,303,6,0
"Rutland, Vermont, US",US,42,1,0
"Sabine, Louisiana, US",US,13,0,0
"Sabine, Texas, US",US,1,0,0
"Sacramento, California, US",US,891,34,0
"Sagadahoc, Maine, US",US,16,0,0
"Saginaw, Michigan, US",US,380,24,0
"Saguache, Colorado, US",US,3,0,0
"Salem, New Jersey, US",US,112,4,0
"Salem, Virginia, US",US,6,0,0
"Saline, Arkansas, US",US,42,1,0
"Saline, Illinois, US",US,3,0,0
"Saline, Kansas, US",US,13,2,0
"Saline, Missouri, US",US,64,0,0
"Saline, Nebraska, US",US,7,0,0
"Salt Lake, Utah, US",US,1600,15,0
"Saluda, South Carolina, US",US,12,0,0
"Sampson, North Carolina, US",US,22,0,0
"San Augustine, Texas, US",US,13,1,0
"San Benito, California, US",US,42,2,0
"San Bernardino, California, US",US,1229,57,0
"San Diego, California, US",US,2142,71,0
"San Francisco, California, US",US,1137,20,0
"San Jacinto, Texas, US",US,10,0,0
"San Joaquin, California, US",US,398,17,0
"San Juan, New Mexico, US",US,260,15,0
"San Juan, Utah, US",US,20,2,0
"San Juan, Washington, US",US,15,0,0
"San Luis Obispo, California, US",US,131,1,0
"San Mateo, California, US",US,810,28,0
"San Miguel, Colorado, US",US,15,0,0
"San Miguel, New Mexico, US",US,2,0,0
"San Patricio, Texas, US",US,8,0,0
"Sanborn, South Dakota, US",US,3,0,0
"Sandoval, New Mexico, US",US,309,6,0
"Sandusky, Ohio, US",US,16,2,0
"Sangamon, Illinois, US",US,58,4,0
"Sanilac, Michigan, US",US,30,3,0
"Santa Barbara, California, US",US,381,4,0
"Santa Clara, California, US",US,1797,73,0
"Santa Cruz, Arizona, US",US,19,0,0
"Santa Cruz, California, US",US,102,2,0
"Santa Fe, New Mexico, US",US,83,0,0
"Santa Rosa, Florida, US",US,132,6,0
"Sarasota, Florida, US",US,261,23,0
"Saratoga, New York, US",US,244,7,0
"Sargent, North Dakota, US",US,1,0,0
"Sarpy, Nebraska, US",US,53,0,0
"Sauk, Wisconsin, US",US,30,3,0
"Saunders, Nebraska, US",US,6,0,0
"Sawyer, Wisconsin, US",US,2,0,0
"Schenectady, New York, US",US,281,14,0
"Schley, Georgia, US",US,15,1,0
"Schoharie, New York, US",US,20,0,0
"Schoolcraft, Michigan, US",US,3,0,0
"Schuyler, Illinois, US",US,1,0,0
"Schuyler, New York, US",US,8,0,0
"Schuylkill, Pennsylvania, US",US,256,5,0
"Scioto, Ohio, US",US,9,0,0
"Scotland, Missouri, US",US,4,0,0
"Scotland, North Carolina, US",US,12,0,0
"Scott, Arkansas, US",US,1,0,0
"Scott, Indiana, US",US,22,2,0
"Scott, Iowa, US",US,156,3,0
"Scott, Kansas, US",US,1,0,0
"Scott, Kentucky, US",US,23,0,0
"Scott, Minnesota, US",US,24,1,0
"Scott, Mississippi, US",US,130,0,0
"Scott, Missouri, US",US,50,1,0
"Scott, Tennessee, US",US,11,0,0
"Scott, Virginia, US",US,4,0,0
"Scotts Bluff, Nebraska, US",US,22,0,0
"Screven, Georgia, US",US,10,1,0
"Scurry, Texas, US",US,2,0,0
"Searcy, Arkansas, US",US,6,0,0
"Sebastian, Arkansas, US",US,11,0,0
"Sedgwick, Kansas, US",US,238,4,0
"Seminole, Florida, US",US,315,5,0
"Seminole, Georgia, US",US,19,2,0
"Seminole, Oklahoma, US",US,6,1,0
"Seneca, New York, US",US,18,0,0
"Seneca, Ohio, US",US,11,1,0
"Sequatchie, Tennessee, US",US,3,0,0
"Sequoyah, Oklahoma, US",US,8,2,0
"Sevier, Arkansas, US",US,9,0,0
"Sevier, Tennessee, US",US,23,1,0
"Seward, Kansas, US",US,47,0,0
"Seward, Nebraska, US",US,2,0,0
"Sharkey, Mississippi, US",US,3,0,0
"Sharp, Arkansas, US",US,2,0,0
"Shasta, California, US",US,23,3,0
"Shawano, Wisconsin, US",US,6,0,0
"Shawnee, Kansas, US",US,86,5,0
"Sheboygan, Wisconsin, US",US,38,2,0
"Shelby, Alabama, US",US,261,7,0
"Shelby, Illinois, US",US,4,0,0
"Shelby, Indiana, US",US,101,4,0
"Shelby, Iowa, US",US,9,0,0
"Shelby, Kentucky, US",US,21,2,0
"Shelby, Missouri, US",US,1,0,0
"Shelby, Ohio, US",US,29,0,0
"Shelby, Tennessee, US",US,1743,35,0
"Shelby, Texas, US",US,60,0,0
"Shenandoah, Virginia, US",US,39,0,0
"Sherburne, Minnesota, US",US,13,0,0
"Sheridan, Wyoming, US",US,12,0,0
"Sherman, Kansas, US",US,1,0,0
"Sherman, Oregon, US",US,1,0,0
"Sherman, Texas, US",US,7,0,0
"Shiawassee, Michigan, US",US,92,2,0
"Sibley, Minnesota, US",US,1,0,0
"Silver Bow, Montana, US",US,11,0,0
"Simpson, Kentucky, US",US,19,2,0
"Simpson, Mississippi, US",US,21,0,0
"Sioux, Iowa, US",US,7,0,0
"Sioux, North Dakota, US",US,1,0,0
"Siskiyou, California, US",US,5,0,0
"Skagit, Washington, US",US,233,7,0
"Skamania, Washington, US",US,3,0,0
"Slope, North Dakota, US",US,3,0,0
"Smith, Kansas, US",US,2,0,0
"Smith, Mississippi, US",US,44,1,0
"Smith, Tennessee, US",US,12,1,0
"Smith, Texas, US",US,119,2,0
"Smyth, Virginia, US",US,12,0,0
"Snohomish, Washington, US",US,2050,93,0
"Snyder, Pennsylvania, US",US,26,1,0
"Socorro, New Mexico, US",US,19,1,0
"Solano, California, US",US,167,2,0
"Somerset, Maine, US",US,16,0,0
"Somerset, Maryland, US",US,10,0,0
"Somerset, New Jersey, US",US,2226,158,0
"Somerset, Pennsylvania, US",US,18,0,0
"Sonoma, California, US",US,178,2,0
"Southampton, Virginia, US",US,16,0,0
"Southeast Fairbanks, Alaska, US",US,1,0,0
"Southeast Utah, Utah, US",US,6,0,0
"Southwest Utah, Utah, US",US,65,1,0
"Spalding, Georgia, US",US,121,7,0
"Spartanburg, South Carolina, US",US,208,5,0
"Spencer, Indiana, US",US,4,0,0
"Spencer, Kentucky, US",US,9,0,0
"Spink, South Dakota, US",US,3,0,0
"Spokane, Washington, US",US,290,17,0
"Spotsylvania, Virginia, US",US,74,0,0
"St. Bernard, Louisiana, US",US,399,12,0
"St. Charles, Louisiana, US",US,460,28,0
"St. Charles, Missouri, US",US,424,19,0
"St. Clair, Alabama, US",US,54,0,0
"St. Clair, Illinois, US",US,253,18,0
"St. Clair, Michigan, US",US,233,11,0
"St. Clair, Missouri, US",US,2,0,0
"St. Croix, Wisconsin, US",US,11,0,0
"St. Francis, Arkansas, US",US,64,0,0
"St. Francois, Missouri, US",US,23,1,0
"St. Helena, Louisiana, US",US,18,1,0
"St. James, Louisiana, US",US,203,15,0
"St. John the Baptist, Louisiana, US",US,589,53,0
"St. Johns, Florida, US",US,186,4,0
"St. Joseph, Indiana, US",US,394,8,0
"St. Joseph, Michigan, US",US,24,1,0
"St. Landry, Louisiana, US",US,114,20,0
"St. Lawrence, New York, US",US,105,0,0
"St. Louis, Minnesota, US",US,39,9,0
"St. Louis, Missouri, US",US,2154,81,0
"St. Louis City, Missouri, US",US,801,30,0
"St. Lucie, Florida, US",US,187,15,0
"St. Martin, Louisiana, US",US,178,12,0
"St. Mary, Louisiana, US",US,138,11,0
"St. Mary's, Maryland, US",US,120,2,0
"St. Tammany, Louisiana, US",US,940,71,0
"Stafford, Kansas, US",US,1,0,0
"Stafford, Virginia, US",US,152,0,0
"Stanislaus, California, US",US,217,4,0
"Stanly, North Carolina, US",US,17,3,0
"Stanton, Kansas, US",US,3,0,0
"Stanton, Nebraska, US",US,2,0,0
"Stark, Illinois, US",US,1,0,0
"Stark, North Dakota, US",US,37,2,0
"Stark, Ohio, US",US,200,24,0
"Starke, Indiana, US",US,10,1,0
"Starr, Texas, US",US,7,0,0
"Staunton, Virginia, US",US,5,0,0
"Ste. Genevieve, Missouri, US",US,6,1,0
"Stearns, Minnesota, US",US,16,0,0
"Steele, Minnesota, US",US,9,0,0
"Stephens, Georgia, US",US,34,1,0
"Stephens, Oklahoma, US",US,14,1,0
"Stephens, Texas, US",US,1,0,0
"Stephenson, Illinois, US",US,12,0,0
"Steuben, Indiana, US",US,16,1,0
"Steuben, New York, US",US,158,23,0
"Stevens, Kansas, US",US,3,0,0
"Stevens, Washington, US",US,7,1,0
"Stewart, Georgia, US",US,15,0,0
"Stewart, Tennessee, US",US,6,0,0
"Stillwater, Montana, US",US,1,0,0
"Stoddard, Missouri, US",US,18,0,0
"Stokes, North Carolina, US",US,10,0,0
"Stone, Arkansas, US",US,7,0,0
"Stone, Mississippi, US",US,18,0,0
"Stone, Missouri, US",US,3,0,0
"Story, Iowa, US",US,18,0,0
"Strafford, New Hampshire, US",US,94,0,0
"Stutsman, North Dakota, US",US,1,0,0
"Sublette, Wyoming, US",US,1,0,0
"Suffolk, Massachusetts, US",US,7838,236,0
"Suffolk, New York, US",US,26195,693,0
"Suffolk, Virginia, US",US,91,0,0
"Sullivan, Indiana, US",US,8,0,0
"Sullivan, New Hampshire, US",US,10,0,0
"Sullivan, New York, US",US,526,11,0
"Sullivan, Pennsylvania, US",US,1,0,0
"Sullivan, Tennessee, US",US,44,1,0
"Sully, South Dakota, US",US,1,0,0
"Summers, West Virginia, US",US,1,0,0
"Summit, Colorado, US",US,92,1,0
"Summit, Ohio, US",US,329,21,0
"Summit, Utah, US",US,318,0,0
"Sumner, Kansas, US",US,2,1,0
"Sumner, Tennessee, US",US,479,30,0
"Sumter, Alabama, US",US,36,0,0
"Sumter, Florida, US",US,136,11,0
"Sumter, Georgia, US",US,318,14,0
"Sumter, South Carolina, US",US,175,6,0
"Sunflower, Mississippi, US",US,45,2,0
"Surry, North Carolina, US",US,17,0,0
"Surry, Virginia, US",US,3,0,0
"Susquehanna, Pennsylvania, US",US,60,3,0
"Sussex, Delaware, US",US,861,25,0
"Sussex, New Jersey, US",US,597,62,0
"Sussex, Virginia, US",US,11,0,0
"Sutter, California, US",US,23,2,0
"Suwannee, Florida, US",US,92,6,0
"Sweetwater, Wyoming, US",US,10,0,0
"Swift, Minnesota, US",US,1,0,0
"Swisher, Texas, US",US,4,0,0
"Switzerland, Indiana, US",US,13,0,0
"Talbot, Georgia, US",US,15,1,0
"Talbot, Maryland, US",US,18,1,0
"Talladega, Alabama, US",US,45,1,0
"Tallahatchie, Mississippi, US",US,7,1,0
"Tallapoosa, Alabama, US",US,183,12,0
"Tama, Iowa, US",US,181,6,0
"Taney, Missouri, US",US,8,1,0
"Tangipahoa, Louisiana, US",US,424,18,0
"Taos, New Mexico, US",US,15,0,0
"Tarrant, Texas, US",US,1191,38,0
"Tate, Mississippi, US",US,31,0,0
"Tattnall, Georgia, US",US,5,0,0
"Taylor, Florida, US",US,1,0,0
"Taylor, Georgia, US",US,9,2,0
"Taylor, Iowa, US",US,1,0,0
"Taylor, Kentucky, US",US,5,0,0
"Taylor, Texas, US",US,140,2,0
"Taylor, West Virginia, US",US,5,0,0
"Tazewell, Illinois, US",US,23,3,0
"Tazewell, Virginia, US",US,4,0,0
"Tehama, California, US",US,0,1,0
"Telfair, Georgia, US",US,14,0,0
"Teller, Colorado, US",US,22,2,0
"Tensas, Louisiana, US",US,1,0,0
"Terrebonne, Louisiana, US",US,299,21,0
"Terrell, Georgia, US",US,134,14,0
"Terry, Texas, US",US,10,0,0
"Teton, Idaho, US",US,8,0,0
"Teton, Wyoming, US",US,62,0,0
"Texas, Missouri, US",US,0,0,0
"Texas, Oklahoma, US",US,12,1,0
"Thomas, Georgia, US",US,114,13,0
"Thurston, Nebraska, US",US,1,0,0
"Thurston, Washington, US",US,92,1,0
"Tift, Georgia, US",US,83,3,0
"Tillamook, Oregon, US",US,6,0,0
"Tillman, Oklahoma, US",US,2,0,0
"Tioga, New York, US",US,35,0,0
"Tioga, Pennsylvania, US",US,13,1,0
"Tippah, Mississippi, US",US,40,7,0
"Tippecanoe, Indiana, US",US,54,2,0
"Tipton, Indiana, US",US,12,1,0
"Tipton, Tennessee, US",US,56,0,0
"Tishomingo, Mississippi, US",US,4,0,0
"Titus, Texas, US",US,9,0,0
"Todd, Kentucky, US",US,9,0,0
"Todd, Minnesota, US",US,2,0,0
"Todd, South Dakota, US",US,1,0,0
"Tolland, Connecticut, US",US,252,24,0
"Tom Green, Texas, US",US,40,1,0
"Tompkins, New York, US",US,119,0,0
"Tooele, Utah, US",US,42,0,0
"Toole, Montana, US",US,25,4,0
"Toombs, Georgia, US",US,18,2,0
"Torrance, New Mexico, US",US,12,0,0
"Towns, Georgia, US",US,13,0,0
"Transylvania, North Carolina, US",US,7,0,0
"Traverse, Minnesota, US",US,2,0,0
"Travis, Texas, US",US,1069,23,0
"Trempealeau, Wisconsin, US",US,1,0,0
"Treutlen, Georgia, US",US,1,0,0
"TriCounty, Utah, US",US,10,0,0
"Trigg, Kentucky, US",US,4,0,0
"Trimble, Kentucky, US",US,2,0,0
"Trinity, Texas, US",US,7,0,0
"Troup, Georgia, US",US,83,4,0
"Trousdale, Tennessee, US",US,21,1,0
"Trumbull, Ohio, US",US,218,19,0
"Tucker, West Virginia, US",US,4,0,0
"Tulare, California, US",US,394,17,0
"Tulsa, Oklahoma, US",US,389,22,0
"Tunica, Mississippi, US",US,30,1,0
"Tuolumne, California, US",US,2,0,0
"Turner, Georgia, US",US,54,2,0
"Turner, South Dakota, US",US,6,0,0
"Tuscaloosa, Alabama, US",US,144,1,0
"Tuscarawas, Ohio, US",US,31,0,0
"Tuscola, Michigan, US",US,50,11,0
"Twiggs, Georgia, US",US,4,0,0
"Twin Falls, Idaho, US",US,106,9,0
"Tyler, Texas, US",US,6,0,0
"Tyler, West Virginia, US",US,3,0,0
"Tyrrell, North Carolina, US",US,4,0,0
"Uinta, Wyoming, US",US,6,0,0
"Ulster, New York, US",US,944,16,0
"Umatilla, Oregon, US",US,26,0,0
"Unassigned, Alabama, US",US,0,0,0
"Unassigned, Alaska, US",US,-4,4,0
"Unassigned, Arizona, US",US,-1,1,0
"Unassigned, Arkansas, US",US,46,0,0
"Unassigned, California, US",US,-2,2,0
"Unassigned, Colorado, US",US,113,1,0
"Unassigned, Connecticut, US",US,525,4,0
"Unassigned, Delaware, US",US,30,0,0
"Unassigned, Florida, US",US,3,0,0
"Unassigned, Georgia, US",US,254,0,0
"Unassigned, Hawaii, US",US,0,0,0
"Unassigned, Idaho, US",US,0,0,0
"Unassigned, Illinois, US",US,112,3,0
"Unassigned, Indiana, US",US,0,0,0
"Unassigned, Iowa, US",US,7,0,0
"Unassigned, Kansas, US",US,0,0,0
"Unassigned, Kentucky, US",US,73,6,0
"Unassigned, Louisiana, US",US,57,1,0
"Unassigned, Maine, US",US,2,0,0
"Unassigned, Massachusetts, US",US,795,20,0
"Unassigned, Michigan, US",US,25,4,0
"Unassigned, Minnesota, US",US,4,0,0
"Unassigned, Mississippi, US",US,0,0,0
"Unassigned, Missouri, US",US,0,0,0
"Unassigned, Montana, US",US,0,0,0
"Unassigned, Nebraska, US",US,30,10,0
"Unassigned, Nevada, US",US,20,0,0
"Unassigned, New Hampshire, US",US,-35,35,0
"Unassigned, New Jersey, US",US,585,0,0
"Unassigned, New Mexico, US",US,0,0,0
"Unassigned, New York, US",US,-401,401,0
"Unassigned, North Carolina, US",US,3,0,0
"Unassigned, Ohio, US",US,0,0,0
"Unassigned, Oklahoma, US",US,0,0,0
"Unassigned, Oregon, US",US,0,0,0
"Unassigned, Pennsylvania, US",US,0,0,0
"Unassigned, Rhode Island, US",US,883,147,0
"Unassigned, South Dakota, US",US,0,0,0
"Unassigned, Tennessee, US",US,88,0,0
"Unassigned, Utah, US",US,0,0,0
"Unassigned, Vermont, US",US,9,1,0
"Unassigned, Virginia, US",US,-113,113,0
"Unassigned, Washington, US",US,436,0,0
"Unassigned, West Virginia, US",US,-11,11,0
"Unassigned, Wisconsin, US",US,0,0,0
"Unassigned, Wyoming, US",US,-1,1,0
"Unicoi, Tennessee, US",US,1,0,0
"Union, Arkansas, US",US,24,0,0
"Union, Florida, US",US,3,0,0
"Union, Georgia, US",US,13,1,0
"Union, Illinois, US",US,5,0,0
"Union, Indiana, US",US,6,0,0
"Union, Iowa, US",US,1,0,0
"Union, Kentucky, US",US,8,0,0
"Union, Louisiana, US",US,73,5,0
"Union, Mississippi, US",US,10,1,0
"Union, New Jersey, US",US,9237,372,0
"Union, North Carolina, US",US,146,3,0
"Union, Ohio, US",US,12,0,0
"Union, Oregon, US",US,4,0,0
"Union, Pennsylvania, US",US,27,0,0
"Union, South Carolina, US",US,24,0,0
"Union, South Dakota, US",US,6,0,0
"Union, Tennessee, US",US,3,0,0
"Upshur, Texas, US",US,9,0,0
"Upshur, West Virginia, US",US,4,0,0
"Upson, Georgia, US",US,162,8,0
"Utah, Utah, US",US,450,5,0
"Uvalde, Texas, US",US,6,0,0
"Val Verde, Texas, US",US,12,0,0
"Valencia, New Mexico, US",US,29,0,0
"Valley, Idaho, US",US,2,0,0
"Van Buren, Arkansas, US",US,24,2,0
"Van Buren, Iowa, US",US,8,0,0
"Van Buren, Michigan, US",US,30,2,0
"Van Buren, Tennessee, US",US,1,0,0
"Van Wert, Ohio, US",US,3,0,0
"Van Zandt, Texas, US",US,11,1,0
"Vance, North Carolina, US",US,31,1,0
"Vanderburgh, Indiana, US",US,84,1,0
"Venango, Pennsylvania, US",US,6,0,0
"Ventura, California, US",US,409,13,0
"Vermilion, Illinois, US",US,9,0,0
"Vermilion, Louisiana, US",US,29,1,0
"Vermillion, Indiana, US",US,6,0,0
"Vernon, Louisiana, US",US,13,1,0
"Vernon, Missouri, US",US,4,0,0
"Victoria, Texas, US",US,92,1,0
"Vigo, Indiana, US",US,52,5,0
"Vilas, Wisconsin, US",US,4,0,0
"Virginia Beach, Virginia, US",US,267,6,0
"Volusia, Florida, US",US,323,10,0
"Wabash, Illinois, US",US,1,0,0
"Wabash, Indiana, US",US,9,0,0
"Wabasha, Minnesota, US",US,8,0,0
"Wabaunsee, Kansas, US",US,1,0,0
"Wagoner, Oklahoma, US",US,100,8,0
"Wahkiakum, Washington, US",US,2,0,0
"Wake, North Carolina, US",US,588,4,0
"Wakulla, Florida, US",US,13,1,0
"Waldo, Maine, US",US,35,7,0
