ID,Name,Type,Country,Title,Call Sign,Vessel Type,Tonnage,Gross Registered Tonnage,Vessel Flag,Vessel Owner,Aliases
23731,KUM GANG 3,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8966535; Linked To: KOREA UNPHA SHIPPING & TRADING."
23732,YU PHYONG 5,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8605026; Linked To: KOREA MYONGDOK SHIPPING CO."
23733,SAM JONG 1,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8405311; Linked To: KOREA SAMJONG SHIPPING CO."
23734,SAM JONG 2,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 7408873; Linked To: KOREA SAMJONG SHIPPING CO."
23735,SAM MA 2,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8106496; Linked To: KOREA SAMMA SHPG CO."
23736,YU JONG 2,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8604917; Linked To: KOREA YUJONG SHIPPING CO LTD."
23737,PAEK MA,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9066978; Linked To: PAEKMA SHIPPING CO; Linked To: FIRST OIL JV CO LTD."
23738,JI SONG 6,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8898740; Linked To: PHYONGCHON SHIPPING & MARINE."
23739,JI SONG 8,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8503228; Linked To: PHYONGCHON SHIPPING & MARINE."
23740,WOORY STAR,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8408595; Linked To: PHYONGCHON SHIPPING & MARINE."
23741,PO CHON,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8848276; Linked To: POCHON SHIPPING & MANAGEMENT."
23742,SONG WON,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8613360; Linked To: SONGWON SHIPPING & MANAGEMENT."
23743,TONG HUNG 5,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8151415; Linked To: TONGHUNG SHIPPING & TRADING CO."
23744,YU SON,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8691702; Linked To: MYOHYANG SHIPPING CO."
23764,HUA FU,vessel,DPRK4,-0- ,-0- ,-0- ,"10,030",-0- ,Panama,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9020003; Linked To: CHANG AN SHIPPING & TECHNOLOGY."
23766,ORIENTAL TREASURE,vessel,DPRK4,-0- ,-0- ,-0- ,"9,038",-0- ,Comoros,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9115028; Linked To: HONGXIANG MARINE HONG KONG LTD."
23770,HAO FAN 2,vessel,DPRK4,-0- ,-0- ,-0- ,"11,658",-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8747604; Linked To: SHEN ZHONG INTERNATIONAL SHPG."
23771,HAO FAN 6,vessel,DPRK4,-0- ,-0- ,-0- ,"13,500",-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8628597; Linked To: SHEN ZHONG INTERNATIONAL SHPG."
23776,XIN GUANG HAI,vessel,DPRK4,-0- ,-0- ,-0- ,"7,067",-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9004700; Linked To: WEIHAI WORLD-SHIPPING FREIGHT."
23778,ASIA BRIDGE 1,vessel,DPRK4,-0- ,-0- ,-0- ,"8,015",-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8916580; Linked To: HUAXIN SHIPPING HONGKONG LTD."
23780,DONG FENG 6,vessel,DPRK4,-0- ,-0- ,-0- ,"5,515",-0- ,Tanzania,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9008201; Linked To: SHANGHAI DONGFENG SHPG CO LTD."
23786,KOTI,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9417115; Linked To: KOTI CORP."
23788,YUK TUNG,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9030591; Linked To: YUK TUNG ENERGY PTE LTD."
24508,PATRIOT,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9003550; Linked To: PRIMORYE MARITIME LOGISTICS CO LTD; Linked To: GUDZON SHIPPING CO LLC."
24509,NEPTUN,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8404991; Linked To: GUDZON SHIPPING CO LLC."
24510,BELLA,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8808264; Linked To: GUDZON SHIPPING CO LLC."
24511,BOGATYR,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9085730; Linked To: GUDZON SHIPPING CO LLC."
24512,PARTIZAN,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9113020; Linked To: GUDZON SHIPPING CO LLC."
24513,SEVASTOPOL,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9235127; Linked To: GUDZON SHIPPING CO LLC."
25257,DORITA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8605234; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25258,GILDA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9367982; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25259,KADOS,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9137258; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25260,KASMA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8721351; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25261,NARDIS,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9137246; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25262,PARAND,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9118551; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25263,PARIN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9076478; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25264,PARMIS,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9245316; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25265,PATRIS,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9137210; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25266,SABRINA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8215742; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25267,SANIA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9367994; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25268,SARINA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8203608; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25269,SARIR,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9368003; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25270,SOMIA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9368015; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25271,TARADIS,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9245304; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25272,VIANA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9010723; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25273,VISTA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9010711; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25277,AAJ,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Crew/Supply Vessel,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8984484; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25278,AYNAZ,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Tug,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9683570; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25279,BRELYAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Passenger,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Other Vessel Type Roll-on Roll-off; Vessel Registration Identification IMO 9138056; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25280,FIROUZEH,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Passenger,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9103099; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25281,IRAN HORMUZ 25,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Roll-on Roll-off,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Other Vessel Type General Cargo; Vessel Registration Identification IMO 8422072; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25282,HORMUZ 2,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Passenger,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 7904580; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25283,IRAN HORMUZ 12,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Passenger,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Other Vessel Type Roll-on Roll-off; Vessel Registration Identification IMO 9005596; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25284,IRAN HORMUZ 14,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Passenger,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Other Vessel Type Roll-on Roll-off; Vessel Registration Identification IMO 9020778; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25285,IRAN SHAHED,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9184691; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25286,NEGEEN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Passenger,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9071519; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25287,IRAN SHALAMCHEH,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8820925; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25288,TABAN 1,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9420368; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25289,SHAYAN 1,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9420356; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25290,YARAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9420370; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25291,ZOMOROUD,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Passenger,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Other Vessel Type Roll-on Roll-off; Vessel Registration Identification IMO 9138044; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25292,ALVAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9165798; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25293,ARIES,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9369722; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25294,ARTABAZ,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9283007; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25295,ARTAM,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9284154; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25296,ARTENOS,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9283021; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25297,ARTIN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9305221; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25298,ARZIN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9284142; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25299,AYSAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9165803; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25300,AZARGOUN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9283019; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25301,BASHT,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9346536; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25302,BEHDAD,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9051636; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25303,BEHNAVAZ,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9346548; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25304,ELYANA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9165827; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25305,GOLAFRUZ,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9323833; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25306,GOLSAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9165815; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25307,GOLSAR,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9193185; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25309,JAIRAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9167291; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25310,MAHNAM,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9213387; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25311,NESHAT,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9167277; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25312,PARNIA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9167265; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25313,SHABGOUN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9346524; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25314,SHAHR E KORD,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9270684; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25315,TOUSKA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9328900; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
